date,worker_id,worker_name,status,checkin_time,checkout_time,work_hours,is_late,overtime_hours,nfc_scan_location
2026-01-07,W011,Deepak Negi,present,09:41,17:00,7.3,True,0.0,office
2026-01-08,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,main_gate
2026-01-09,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2026-01-10,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-01-12,W011,Deepak Negi,present,07:00,17:13,10.2,False,1.2,main_gate
2026-01-13,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-01-14,W011,Deepak Negi,present,07:00,17:07,10.1,False,1.1,office
2026-01-15,W011,Deepak Negi,present,07:00,17:20,10.3,False,1.3,main_gate
2026-01-16,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-01-17,W011,Deepak Negi,present,07:13,17:00,9.8,False,0.8,greenhouse_a
2026-01-19,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,office
2026-01-20,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-01-21,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-01-22,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2026-01-23,W011,Deepak Negi,present,07:00,17:03,10.1,False,1.1,greenhouse_a
2026-01-24,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-01-26,W011,Deepak Negi,present,07:04,17:00,9.9,False,0.9,main_gate
2026-01-27,W011,Deepak Negi,present,07:09,17:00,9.8,False,0.8,main_gate
2026-01-28,W011,Deepak Negi,present,07:10,17:00,9.8,False,0.8,office
2026-01-29,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,office
2026-01-30,W011,Deepak Negi,present,07:02,17:00,10.0,False,1.0,office
2026-01-31,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-02-02,W011,Deepak Negi,present,07:07,17:00,9.9,False,0.9,greenhouse_a
2026-02-03,W011,Deepak Negi,present,07:00,17:05,10.1,False,1.1,main_gate
2026-02-04,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-02-05,W011,Deepak Negi,present,07:10,19:09,12.0,False,3.0,main_gate
2026-02-06,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,main_gate
2026-02-07,W011,Deepak Negi,present,07:06,18:37,11.5,False,2.5,main_gate
2026-02-09,W011,Deepak Negi,present,07:00,17:14,10.2,False,1.2,greenhouse_a
2026-02-10,W011,Deepak Negi,present,09:18,17:00,7.7,True,0.0,office
2026-02-11,W011,Deepak Negi,present,10:30,17:19,6.8,True,0.0,office
2026-02-12,W011,Deepak Negi,present,07:00,17:11,10.2,False,1.2,office
2026-02-13,W011,Deepak Negi,present,07:01,17:23,10.4,False,1.4,greenhouse_a
2026-02-14,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-02-16,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2026-02-17,W011,Deepak Negi,present,09:21,17:02,7.7,True,0.0,main_gate
2026-02-18,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,main_gate
2026-02-19,W011,Deepak Negi,present,07:18,17:00,9.7,False,0.7,main_gate
2026-02-20,W011,Deepak Negi,present,07:00,17:20,10.3,False,1.3,office
2026-02-21,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-02-23,W011,Deepak Negi,present,07:00,20:14,13.2,False,4.2,main_gate
2026-02-24,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-02-25,W011,Deepak Negi,present,07:02,17:00,10.0,False,1.0,main_gate
2026-02-26,W011,Deepak Negi,present,07:02,17:13,10.2,False,1.2,office
2026-02-27,W011,Deepak Negi,present,07:14,18:29,11.2,False,2.2,office
2026-02-28,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-03-02,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-03-03,W011,Deepak Negi,present,07:00,17:06,10.1,False,1.1,office
2026-03-04,W011,Deepak Negi,present,10:09,17:25,7.3,True,0.0,main_gate
2026-03-05,W011,Deepak Negi,present,07:12,17:00,9.8,False,0.8,main_gate
2026-03-06,W011,Deepak Negi,present,07:08,17:00,9.9,False,0.9,greenhouse_a
2026-03-07,W011,Deepak Negi,present,07:07,17:13,10.1,False,1.1,main_gate
2026-03-09,W011,Deepak Negi,present,07:00,17:12,10.2,False,1.2,office
2026-03-10,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-03-11,W011,Deepak Negi,present,07:00,17:06,10.1,False,1.1,main_gate
2026-03-12,W011,Deepak Negi,present,07:00,17:25,10.4,False,1.4,main_gate
2026-03-13,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,office
2026-03-14,W011,Deepak Negi,present,07:01,17:00,10.0,False,1.0,main_gate
2026-03-16,W011,Deepak Negi,present,07:00,17:02,10.0,False,1.0,main_gate
2026-03-17,W011,Deepak Negi,present,07:04,17:00,9.9,False,0.9,main_gate
2026-03-18,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2026-03-19,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-03-20,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-03-21,W011,Deepak Negi,present,07:12,19:50,12.6,False,3.6,main_gate
2026-03-23,W011,Deepak Negi,present,07:11,17:03,9.9,False,0.9,greenhouse_a
2026-03-24,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,office
2026-03-25,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,office
2026-03-26,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2026-03-27,W011,Deepak Negi,present,07:01,17:00,10.0,False,1.0,office
2026-03-28,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-03-30,W011,Deepak Negi,present,07:00,17:03,10.1,False,1.1,main_gate
2026-03-31,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-04-01,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,main_gate
2026-04-02,W011,Deepak Negi,present,07:02,20:36,13.6,False,4.6,office
2026-04-03,W011,Deepak Negi,present,07:00,17:03,10.1,False,1.1,office
2026-04-04,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-04-06,W011,Deepak Negi,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2026-04-07,W011,Deepak Negi,present,07:00,17:38,10.6,False,1.6,main_gate
2026-04-08,W011,Deepak Negi,absent,,,0.0,False,0.0,
2026-04-09,W011,Deepak Negi,present,07:00,19:47,12.8,False,3.8,office
2025-04-10,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-04-11,W012,Anita Rana,present,07:14,17:00,9.8,False,0.8,office
2025-04-12,W012,Anita Rana,present,07:00,19:53,12.9,False,3.9,greenhouse_a
2025-04-14,W012,Anita Rana,present,07:06,17:11,10.1,False,1.1,main_gate
2025-04-15,W012,Anita Rana,present,07:03,17:00,9.9,False,0.9,office
2025-04-16,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-04-17,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-04-18,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-04-19,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-04-21,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-04-22,W012,Anita Rana,present,07:00,20:24,13.4,False,4.4,office
2025-04-23,W012,Anita Rana,present,07:04,17:04,10.0,False,1.0,main_gate
2025-04-24,W012,Anita Rana,present,10:54,17:00,6.1,True,0.0,greenhouse_a
2025-04-25,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-04-26,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-04-28,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-04-29,W012,Anita Rana,present,07:01,17:00,10.0,False,1.0,main_gate
2025-04-30,W012,Anita Rana,present,07:14,17:00,9.8,False,0.8,office
2025-05-01,W012,Anita Rana,present,07:01,19:55,12.9,False,3.9,office
2025-05-02,W012,Anita Rana,present,07:00,17:13,10.2,False,1.2,office
2025-05-03,W012,Anita Rana,present,07:00,17:23,10.4,False,1.4,office
2025-05-05,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-05-06,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-05-07,W012,Anita Rana,present,07:00,17:08,10.1,False,1.1,office
2025-05-08,W012,Anita Rana,present,07:00,17:24,10.4,False,1.4,main_gate
2025-05-09,W012,Anita Rana,present,11:27,17:06,5.7,True,0.0,office
2025-05-10,W012,Anita Rana,present,07:00,17:14,10.2,False,1.2,office
2025-05-12,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-05-13,W012,Anita Rana,present,07:04,17:12,10.1,False,1.1,office
2025-05-14,W012,Anita Rana,present,10:51,17:00,6.2,True,0.0,greenhouse_a
2025-05-15,W012,Anita Rana,present,07:13,17:00,9.8,False,0.8,office
2025-05-16,W012,Anita Rana,present,07:05,17:01,9.9,False,0.9,main_gate
2025-05-17,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-05-19,W012,Anita Rana,present,07:02,17:00,10.0,False,1.0,greenhouse_a
2025-05-20,W012,Anita Rana,present,07:00,17:05,10.1,False,1.1,office
2025-05-21,W012,Anita Rana,present,07:00,17:24,10.4,False,1.4,greenhouse_a
2025-05-22,W012,Anita Rana,present,07:10,17:17,10.1,False,1.1,greenhouse_a
2025-05-23,W012,Anita Rana,present,11:40,17:00,5.3,True,0.0,office
2025-05-24,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-05-26,W012,Anita Rana,present,07:01,17:00,10.0,False,1.0,main_gate
2025-05-27,W012,Anita Rana,present,07:07,17:00,9.9,False,0.9,office
2025-05-28,W012,Anita Rana,present,07:18,17:10,9.9,False,0.9,office
2025-05-29,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-05-30,W012,Anita Rana,present,07:00,17:28,10.5,False,1.5,main_gate
2025-05-31,W012,Anita Rana,present,07:00,17:30,10.5,False,1.5,office
2025-06-02,W012,Anita Rana,present,07:00,17:12,10.2,False,1.2,main_gate
2025-06-03,W012,Anita Rana,present,07:00,17:05,10.1,False,1.1,greenhouse_a
2025-06-04,W012,Anita Rana,present,07:00,17:22,10.4,False,1.4,main_gate
2025-06-05,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-06-06,W012,Anita Rana,present,07:08,17:06,10.0,False,1.0,greenhouse_a
2025-06-07,W012,Anita Rana,present,07:00,18:22,11.4,False,2.4,greenhouse_a
2025-06-09,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-06-10,W012,Anita Rana,present,07:00,17:18,10.3,False,1.3,main_gate
2025-06-11,W012,Anita Rana,present,07:01,17:11,10.2,False,1.2,greenhouse_a
2025-06-12,W012,Anita Rana,present,11:32,20:11,8.7,True,0.0,greenhouse_a
2025-06-13,W012,Anita Rana,present,07:00,17:13,10.2,False,1.2,office
2025-06-14,W012,Anita Rana,present,07:00,17:21,10.3,False,1.3,office
2025-06-16,W012,Anita Rana,present,07:07,17:00,9.9,False,0.9,greenhouse_a
2025-06-17,W012,Anita Rana,present,07:02,17:00,10.0,False,1.0,main_gate
2025-06-18,W012,Anita Rana,present,10:03,17:09,7.1,True,0.0,office
2025-06-19,W012,Anita Rana,present,07:00,17:07,10.1,False,1.1,greenhouse_a
2025-06-20,W012,Anita Rana,present,07:00,17:09,10.2,False,1.2,main_gate
2025-06-21,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-06-23,W012,Anita Rana,present,07:00,17:26,10.4,False,1.4,office
2025-06-24,W012,Anita Rana,present,07:00,17:12,10.2,False,1.2,office
2025-06-25,W012,Anita Rana,present,07:00,17:05,10.1,False,1.1,greenhouse_a
2025-06-26,W012,Anita Rana,present,07:00,17:13,10.2,False,1.2,main_gate
2025-06-27,W012,Anita Rana,present,07:02,17:00,10.0,False,1.0,office
2025-06-28,W012,Anita Rana,present,07:26,17:11,9.8,False,0.8,office
2025-06-30,W012,Anita Rana,present,07:00,19:13,12.2,False,3.2,greenhouse_a
2025-07-01,W012,Anita Rana,present,07:09,20:06,12.9,False,3.9,greenhouse_a
2025-07-02,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-07-03,W012,Anita Rana,present,07:06,17:02,9.9,False,0.9,main_gate
2025-07-04,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-07-05,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-07-07,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-07-08,W012,Anita Rana,present,07:00,17:14,10.2,False,1.2,greenhouse_a
2025-07-09,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-07-10,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-07-11,W012,Anita Rana,present,07:15,17:00,9.8,False,0.8,greenhouse_a
2025-07-12,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-07-14,W012,Anita Rana,present,07:00,17:03,10.1,False,1.1,office
2025-07-15,W012,Anita Rana,present,07:00,17:25,10.4,False,1.4,office
2025-07-16,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-07-17,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-07-18,W012,Anita Rana,present,07:02,17:01,10.0,False,1.0,office
2025-07-19,W012,Anita Rana,present,07:00,18:52,11.9,False,2.9,main_gate
2025-07-21,W012,Anita Rana,present,07:02,17:00,10.0,False,1.0,main_gate
2025-07-22,W012,Anita Rana,present,07:23,17:20,9.9,False,0.9,office
2025-07-23,W012,Anita Rana,present,09:49,17:00,7.2,True,0.0,greenhouse_a
2025-07-24,W012,Anita Rana,present,07:00,17:03,10.1,False,1.1,main_gate
2025-07-25,W012,Anita Rana,present,07:00,18:43,11.7,False,2.7,office
2025-07-26,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-07-28,W012,Anita Rana,present,07:00,17:08,10.1,False,1.1,greenhouse_a
2025-07-29,W012,Anita Rana,present,07:00,17:14,10.2,False,1.2,main_gate
2025-07-30,W012,Anita Rana,present,07:12,17:15,10.1,False,1.1,main_gate
2025-07-31,W012,Anita Rana,present,10:57,17:00,6.0,True,0.0,office
2025-08-01,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-08-02,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-08-04,W012,Anita Rana,present,07:00,17:14,10.2,False,1.2,main_gate
2025-08-05,W012,Anita Rana,present,07:00,17:10,10.2,False,1.2,main_gate
2025-08-06,W012,Anita Rana,present,07:07,17:08,10.0,False,1.0,main_gate
2025-08-07,W012,Anita Rana,present,07:04,17:10,10.1,False,1.1,main_gate
2025-08-08,W012,Anita Rana,present,07:00,20:57,13.9,False,4.9,greenhouse_a
2025-08-09,W012,Anita Rana,present,07:00,17:06,10.1,False,1.1,office
2025-08-11,W012,Anita Rana,present,07:06,17:00,9.9,False,0.9,office
2025-08-12,W012,Anita Rana,present,07:08,17:00,9.9,False,0.9,office
2025-08-13,W012,Anita Rana,present,11:34,17:00,5.4,True,0.0,office
2025-08-14,W012,Anita Rana,present,07:01,17:00,10.0,False,1.0,main_gate
2025-08-15,W012,Anita Rana,present,07:20,17:04,9.7,False,0.7,greenhouse_a
2025-08-16,W012,Anita Rana,present,07:06,17:00,9.9,False,0.9,main_gate
2025-08-18,W012,Anita Rana,present,07:00,17:11,10.2,False,1.2,greenhouse_a
2025-08-19,W012,Anita Rana,present,07:07,17:13,10.1,False,1.1,greenhouse_a
2025-08-20,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-08-21,W012,Anita Rana,present,07:10,17:04,9.9,False,0.9,office
2025-08-22,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-08-23,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-08-25,W012,Anita Rana,present,07:00,17:22,10.4,False,1.4,main_gate
2025-08-26,W012,Anita Rana,present,07:03,20:51,13.8,False,4.8,main_gate
2025-08-27,W012,Anita Rana,present,09:43,19:44,10.0,True,1.0,greenhouse_a
2025-08-28,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-08-29,W012,Anita Rana,present,07:00,17:07,10.1,False,1.1,greenhouse_a
2025-08-30,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-09-01,W012,Anita Rana,present,07:06,17:00,9.9,False,0.9,main_gate
2025-09-02,W012,Anita Rana,present,07:00,17:04,10.1,False,1.1,main_gate
2025-09-03,W012,Anita Rana,present,07:00,17:19,10.3,False,1.3,main_gate
2025-09-04,W012,Anita Rana,present,07:00,17:05,10.1,False,1.1,greenhouse_a
2025-09-05,W012,Anita Rana,present,07:00,17:08,10.1,False,1.1,main_gate
2025-09-06,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-09-08,W012,Anita Rana,present,07:00,18:47,11.8,False,2.8,office
2025-09-09,W012,Anita Rana,present,07:00,17:01,10.0,False,1.0,main_gate
2025-09-10,W012,Anita Rana,present,07:04,17:14,10.2,False,1.2,main_gate
2025-09-11,W012,Anita Rana,present,07:08,17:00,9.9,False,0.9,main_gate
2025-09-12,W012,Anita Rana,present,07:00,17:07,10.1,False,1.1,main_gate
2025-09-13,W012,Anita Rana,present,07:09,17:00,9.8,False,0.8,main_gate
2025-09-15,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-09-16,W012,Anita Rana,present,08:28,17:15,8.8,True,0.0,main_gate
2025-09-17,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-09-18,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-09-19,W012,Anita Rana,present,07:00,17:21,10.3,False,1.3,greenhouse_a
2025-09-20,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-09-22,W012,Anita Rana,present,07:00,17:06,10.1,False,1.1,main_gate
2025-09-23,W012,Anita Rana,present,07:07,17:00,9.9,False,0.9,office
2025-09-24,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-09-25,W012,Anita Rana,present,07:01,17:00,10.0,False,1.0,main_gate
2025-09-26,W012,Anita Rana,present,07:02,17:00,10.0,False,1.0,office
2025-09-27,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-09-29,W012,Anita Rana,present,07:00,17:12,10.2,False,1.2,office
2025-09-30,W012,Anita Rana,present,07:04,17:02,10.0,False,1.0,greenhouse_a
2025-10-01,W012,Anita Rana,present,07:03,19:28,12.4,False,3.4,main_gate
2025-10-02,W012,Anita Rana,present,07:18,17:00,9.7,False,0.7,greenhouse_a
2025-10-03,W012,Anita Rana,present,07:00,20:32,13.5,False,4.5,main_gate
2025-10-04,W012,Anita Rana,present,07:00,17:04,10.1,False,1.1,office
2025-10-06,W012,Anita Rana,present,07:00,17:14,10.2,False,1.2,greenhouse_a
2025-10-07,W012,Anita Rana,present,07:23,17:00,9.6,False,0.6,greenhouse_a
2025-10-08,W012,Anita Rana,present,07:06,19:25,12.3,False,3.3,main_gate
2025-10-09,W012,Anita Rana,present,07:00,17:04,10.1,False,1.1,main_gate
2025-10-10,W012,Anita Rana,present,07:11,17:24,10.2,False,1.2,main_gate
2025-10-11,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-10-13,W012,Anita Rana,present,07:01,17:00,10.0,False,1.0,greenhouse_a
2025-10-14,W012,Anita Rana,present,07:04,17:16,10.2,False,1.2,main_gate
2025-10-15,W012,Anita Rana,present,07:06,17:12,10.1,False,1.1,office
2025-10-16,W012,Anita Rana,present,07:00,17:12,10.2,False,1.2,main_gate
2025-10-17,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-10-18,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-10-20,W012,Anita Rana,present,07:03,17:00,9.9,False,0.9,main_gate
2025-10-21,W012,Anita Rana,present,07:04,17:40,10.6,False,1.6,greenhouse_a
2025-10-22,W012,Anita Rana,present,07:06,17:00,9.9,False,0.9,office
2025-10-23,W012,Anita Rana,present,07:02,17:07,10.1,False,1.1,main_gate
2025-10-24,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-10-25,W012,Anita Rana,present,07:00,17:10,10.2,False,1.2,greenhouse_a
2025-10-27,W012,Anita Rana,present,07:00,17:07,10.1,False,1.1,main_gate
2025-10-28,W012,Anita Rana,present,07:00,17:20,10.3,False,1.3,greenhouse_a
2025-10-29,W012,Anita Rana,present,07:05,19:36,12.5,False,3.5,main_gate
2025-10-30,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-10-31,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-11-01,W012,Anita Rana,present,07:00,17:08,10.1,False,1.1,greenhouse_a
2025-11-03,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-11-04,W012,Anita Rana,present,07:04,17:00,9.9,False,0.9,main_gate
2025-11-05,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-11-06,W012,Anita Rana,present,07:09,17:06,9.9,False,0.9,greenhouse_a
2025-11-07,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-11-08,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-11-10,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-11-11,W012,Anita Rana,present,07:15,17:00,9.8,False,0.8,main_gate
2025-11-12,W012,Anita Rana,present,07:00,17:24,10.4,False,1.4,main_gate
2025-11-13,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-11-14,W012,Anita Rana,present,07:11,17:13,10.0,False,1.0,greenhouse_a
2025-11-15,W012,Anita Rana,present,07:02,17:00,10.0,False,1.0,greenhouse_a
2025-11-17,W012,Anita Rana,present,07:18,17:20,10.0,False,1.0,main_gate
2025-11-18,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-11-19,W012,Anita Rana,present,07:05,17:16,10.2,False,1.2,greenhouse_a
2025-11-20,W012,Anita Rana,present,07:07,19:55,12.8,False,3.8,greenhouse_a
2025-11-21,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-11-22,W012,Anita Rana,present,07:12,17:02,9.8,False,0.8,main_gate
2025-11-24,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-11-25,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-11-26,W012,Anita Rana,present,07:01,17:03,10.0,False,1.0,greenhouse_a
2025-11-27,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-11-28,W012,Anita Rana,present,10:24,17:00,6.6,True,0.0,office
2025-11-29,W012,Anita Rana,present,07:00,17:20,10.3,False,1.3,main_gate
2025-12-01,W012,Anita Rana,present,07:00,17:01,10.0,False,1.0,office
2025-12-02,W012,Anita Rana,present,07:00,17:06,10.1,False,1.1,greenhouse_a
2025-12-03,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-12-04,W012,Anita Rana,present,07:07,18:33,11.4,False,2.4,main_gate
2025-12-05,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-12-06,W012,Anita Rana,present,07:08,17:08,10.0,False,1.0,office
2025-12-08,W012,Anita Rana,present,07:10,17:04,9.9,False,0.9,greenhouse_a
2025-12-09,W012,Anita Rana,present,08:41,20:21,11.7,True,2.7,greenhouse_a
2025-12-10,W012,Anita Rana,present,09:32,17:00,7.5,True,0.0,greenhouse_a
2025-12-11,W012,Anita Rana,present,07:09,17:13,10.1,False,1.1,main_gate
2025-12-12,W012,Anita Rana,present,07:00,17:05,10.1,False,1.1,greenhouse_a
2025-12-13,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2025-12-15,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-12-16,W012,Anita Rana,present,07:03,17:01,10.0,False,1.0,main_gate
2025-12-17,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2025-12-18,W012,Anita Rana,present,07:19,19:24,12.1,False,3.1,office
2025-12-19,W012,Anita Rana,present,07:21,17:00,9.7,False,0.7,main_gate
2025-12-20,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-12-22,W012,Anita Rana,present,07:03,17:02,10.0,False,1.0,office
2025-12-23,W012,Anita Rana,present,07:20,18:46,11.4,False,2.4,greenhouse_a
2025-12-24,W012,Anita Rana,present,07:00,17:14,10.2,False,1.2,office
2025-12-25,W012,Anita Rana,present,07:05,17:14,10.2,False,1.2,office
2025-12-26,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2025-12-27,W012,Anita Rana,absent,,,0.0,False,0.0,
2025-12-29,W012,Anita Rana,present,07:24,17:02,9.6,False,0.6,office
2025-12-30,W012,Anita Rana,present,07:14,17:05,9.8,False,0.8,main_gate
2025-12-31,W012,Anita Rana,present,07:12,17:13,10.0,False,1.0,greenhouse_a
2026-01-01,W012,Anita Rana,absent,,,0.0,False,0.0,
2026-01-02,W012,Anita Rana,present,07:00,18:45,11.8,False,2.8,greenhouse_a
2026-01-03,W012,Anita Rana,absent,,,0.0,False,0.0,
2026-01-05,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2026-01-06,W012,Anita Rana,present,07:00,17:15,10.2,False,1.2,office
2026-01-07,W012,Anita Rana,absent,,,0.0,False,0.0,
2026-01-08,W012,Anita Rana,present,07:02,17:00,10.0,False,1.0,office
2026-01-09,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2026-01-10,W012,Anita Rana,present,07:00,17:12,10.2,False,1.2,greenhouse_a
2026-01-12,W012,Anita Rana,present,07:09,17:00,9.8,False,0.8,greenhouse_a
2026-01-13,W012,Anita Rana,present,07:00,18:42,11.7,False,2.7,greenhouse_a
2026-01-14,W012,Anita Rana,present,07:00,17:02,10.0,False,1.0,office
2026-01-15,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2026-01-16,W012,Anita Rana,absent,,,0.0,False,0.0,
2026-01-17,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2026-01-19,W012,Anita Rana,present,07:04,20:35,13.5,False,4.5,office
2026-01-20,W012,Anita Rana,present,07:06,18:57,11.8,False,2.8,main_gate
2026-01-21,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2026-01-22,W012,Anita Rana,present,11:03,17:00,6.0,True,0.0,greenhouse_a
2026-01-23,W012,Anita Rana,present,07:07,17:00,9.9,False,0.9,greenhouse_a
2026-01-24,W012,Anita Rana,present,07:18,17:18,10.0,False,1.0,greenhouse_a
2026-01-26,W012,Anita Rana,present,07:08,17:00,9.9,False,0.9,greenhouse_a
2026-01-27,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,main_gate
2026-01-28,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,greenhouse_a
2026-01-29,W012,Anita Rana,present,07:08,17:00,9.9,False,0.9,office
2026-01-30,W012,Anita Rana,present,07:00,17:00,10.0,False,1.0,office
2026-01-31,W012,Anita Rana,present,07:00,19:00,12.0,False,3.0,greenhouse_a
2026-02-02,W012,Anita Rana,present,07:11,17:00,9.8,False,0.8,main_gate
2026-02-03,W012,Anita Rana,present,07:00,17:02,10.0,False,1.0,main_gate
2026-02-04,W012,Anita Rana,present,07:07,17:00,9.9,False,0.9,greenhouse_a
2026-02-05,W012,Anita Rana,present,07:02,17:00,10.0,False,1.0,main_gate
2026-02-06,W012,Anita Rana,present,07:18,17:00,9.7,False,0.7,greenhouse_a
